family,n,inst,p,ceiling,kind,sigma,rep,regret_raw,regret_norm
ER(0.5),12,7,3,0.877226,iid,0.8,4,0.264632,0.045511
ER(0.5),12,7,3,0.877226,iid,0.8,5,0.392717,0.079278
ER(0.5),12,8,1,0.818434,exact,0.0,0,0.031074,0.036839
ER(0.5),12,8,1,0.818434,samp10,0.0,1,0.020643,0.036839
ER(0.5),12,8,1,0.818434,iid,0.05,1,0.143434,0.013197
ER(0.5),12,8,1,0.818434,iid,0.05,2,0.143434,0.010315
ER(0.5),12,8,1,0.818434,iid,0.05,3,0.138977,0.025578
ER(0.5),12,8,1,0.818434,iid,0.05,4,0.143434,0.024342
ER(0.5),12,8,1,0.818434,iid,0.05,5,0.143434,0.013197
ER(0.5),12,8,1,0.818434,iid,0.1,1,0.141843,0.010315
ER(0.5),12,8,1,0.818434,iid,0.1,2,0.143434,0.002498
ER(0.5),12,8,1,0.818434,iid,0.1,3,0.143434,0.010315
ER(0.5),12,8,1,0.818434,iid,0.1,4,0.143434,0.00583
ER(0.5),12,8,1,0.818434,iid,0.1,5,0.130853,0.00583
ER(0.5),12,8,1,0.818434,iid,0.2,1,0.143434,0.024167
ER(0.5),12,8,1,0.818434,iid,0.2,2,0.117448,0.019116
ER(0.5),12,8,1,0.818434,iid,0.2,3,0.143434,0.007822
ER(0.5),12,8,1,0.818434,iid,0.2,4,0.228114,0.004549
ER(0.5),12,8,1,0.818434,iid,0.2,5,0.143434,0.004549
ER(0.5),12,8,1,0.818434,iid,0.4,1,0.143434,0.060833
ER(0.5),12,8,1,0.818434,iid,0.4,2,0.143434,0.004549
ER(0.5),12,8,1,0.818434,iid,0.4,3,0.1642,0.020756
ER(0.5),12,8,1,0.818434,iid,0.4,4,0.143434,0.011507
ER(0.5),12,8,1,0.818434,iid,0.4,5,0.276146,0.03738
ER(0.5),12,8,1,0.818434,iid,0.8,1,0.191565,0.049362
ER(0.5),12,8,1,0.818434,iid,0.8,2,0.199874,0.039396
ER(0.5),12,8,1,0.818434,iid,0.8,3,0.212938,0.031753
ER(0.5),12,8,1,0.818434,iid,0.8,4,0.143434,0.022333
ER(0.5),12,8,1,0.818434,iid,0.8,5,0.220539,0.145599
ER(0.5),12,8,3,0.897231,exact,0.0,0,0.070635,0.022632
ER(0.5),12,8,3,0.897231,samp10,0.0,1,0.063802,0.018979
ER(0.5),12,8,3,0.897231,iid,0.05,1,0.131217,0.010333
ER(0.5),12,8,3,0.897231,iid,0.05,2,0.219575,0.029234
ER(0.5),12,8,3,0.897231,iid,0.05,3,0.21644,0.022632
ER(0.5),12,8,3,0.897231,iid,0.05,4,0.211159,0.022632
ER(0.5),12,8,3,0.897231,iid,0.05,5,0.203758,0.022632
ER(0.5),12,8,3,0.897231,iid,0.1,1,0.219413,0.029234
ER(0.5),12,8,3,0.897231,iid,0.1,2,0.214659,0.002254
ER(0.5),12,8,3,0.897231,iid,0.1,3,0.196137,0.029234
ER(0.5),12,8,3,0.897231,iid,0.1,4,0.22567,0.016224
ER(0.5),12,8,3,0.897231,iid,0.1,5,0.211159,0.036877
ER(0.5),12,8,3,0.897231,iid,0.2,1,0.247617,0.028836
ER(0.5),12,8,3,0.897231,iid,0.2,2,0.204507,0.029471
ER(0.5),12,8,3,0.897231,iid,0.2,3,0.37028,0.02872
ER(0.5),12,8,3,0.897231,iid,0.2,4,0.22567,0.016224
ER(0.5),12,8,3,0.897231,iid,0.2,5,0.253113,0.057598
ER(0.5),12,8,3,0.897231,iid,0.4,1,0.412734,0.040275
ER(0.5),12,8,3,0.897231,iid,0.4,2,0.22567,0.034723
ER(0.5),12,8,3,0.897231,iid,0.4,3,0.304645,0.01374
ER(0.5),12,8,3,0.897231,iid,0.4,4,0.213321,0.031755
ER(0.5),12,8,3,0.897231,iid,0.4,5,0.355769,0.068004
ER(0.5),12,8,3,0.897231,iid,0.8,1,0.264086,0.09431
ER(0.5),12,8,3,0.897231,iid,0.8,2,0.246851,0.028836
ER(0.5),12,8,3,0.897231,iid,0.8,3,0.295806,0.102894
ER(0.5),12,8,3,0.897231,iid,0.8,4,0.286848,0.215532
ER(0.5),12,8,3,0.897231,iid,0.8,5,0.282649,0.216215
ER(0.5),12,9,1,0.823532,exact,0.0,0,0.04087,0.069087
ER(0.5),12,9,1,0.823532,samp10,0.0,1,0.028664,0.051478
ER(0.5),12,9,1,0.823532,iid,0.05,1,0.162013,0.014056
ER(0.5),12,9,1,0.823532,iid,0.05,2,0.107689,0.040316
ER(0.5),12,9,1,0.823532,iid,0.05,3,0.083403,0.025059
ER(0.5),12,9,1,0.823532,iid,0.05,4,0.076729,0.017496
ER(0.5),12,9,1,0.823532,iid,0.05,5,0.103622,0.025059
ER(0.5),12,9,1,0.823532,iid,0.1,1,0.198532,0.02312
ER(0.5),12,9,1,0.823532,iid,0.1,2,0.198532,0.004366
ER(0.5),12,9,1,0.823532,iid,0.1,3,0.157962,0.015471
ER(0.5),12,9,1,0.823532,iid,0.1,4,0.179741,0.004366
ER(0.5),12,9,1,0.823532,iid,0.1,5,0.152789,0.018726
ER(0.5),12,9,1,0.823532,iid,0.2,1,0.22118,0.028568
ER(0.5),12,9,1,0.823532,iid,0.2,2,0.207158,0.021299
ER(0.5),12,9,1,0.823532,iid,0.2,3,0.198532,0.00373
ER(0.5),12,9,1,0.823532,iid,0.2,4,0.212238,0.012465
ER(0.5),12,9,1,0.823532,iid,0.2,5,0.120055,0.026238
ER(0.5),12,9,1,0.823532,iid,0.4,1,0.198532,0.058652
ER(0.5),12,9,1,0.823532,iid,0.4,2,0.253894,0.053877
ER(0.5),12,9,1,0.823532,iid,0.4,3,0.193255,0.053877
ER(0.5),12,9,1,0.823532,iid,0.4,4,0.219096,0.028612
ER(0.5),12,9,1,0.823532,iid,0.4,5,0.198532,0.047346
ER(0.5),12,9,1,0.823532,iid,0.8,1,0.195938,0.014083
ER(0.5),12,9,1,0.823532,iid,0.8,2,0.282225,0.034334
ER(0.5),12,9,1,0.823532,iid,0.8,3,0.179741,0.119311
ER(0.5),12,9,1,0.823532,iid,0.8,4,0.198532,0.048156
ER(0.5),12,9,1,0.823532,iid,0.8,5,0.192689,0.082789
ER(0.5),12,9,3,0.922811,exact,0.0,0,0.089025,0.043094
ER(0.5),12,9,3,0.922811,samp10,0.0,1,0.072028,0.00975
ER(0.5),12,9,3,0.922811,iid,0.05,1,0.265573,0.012785
ER(0.5),12,9,3,0.922811,iid,0.05,2,0.303961,0.022038
ER(0.5),12,9,3,0.922811,iid,0.05,3,0.30824,0.034034
ER(0.5),12,9,3,0.922811,iid,0.05,4,0.165473,0.012785
ER(0.5),12,9,3,0.922811,iid,0.05,5,0.272764,0.025413
ER(0.5),12,9,3,0.922811,iid,0.1,1,0.299945,0.06164
ER(0.5),12,9,3,0.922811,iid,0.1,2,0.299945,0.028121
ER(0.5),12,9,3,0.922811,iid,0.1,3,0.288338,0.041726
ER(0.5),12,9,3,0.922811,iid,0.1,4,0.233337,0.028121
ER(0.5),12,9,3,0.922811,iid,0.1,5,0.300807,0.054841
ER(0.5),12,9,3,0.922811,iid,0.2,1,0.294184,0.055326
ER(0.5),12,9,3,0.922811,iid,0.2,2,0.368358,0.096178
ER(0.5),12,9,3,0.922811,iid,0.2,3,0.289715,0.06164
ER(0.5),12,9,3,0.922811,iid,0.2,4,0.425398,0.095865
ER(0.5),12,9,3,0.922811,iid,0.2,5,0.294439,0.116409
ER(0.5),12,9,3,0.922811,iid,0.4,1,0.299945,0.049316
ER(0.5),12,9,3,0.922811,iid,0.4,2,0.299945,0.150432
ER(0.5),12,9,3,0.922811,iid,0.4,3,0.300385,0.047437
ER(0.5),12,9,3,0.922811,iid,0.4,4,0.395966,0.106355
ER(0.5),12,9,3,0.922811,iid,0.4,5,0.368358,0.076005
ER(0.5),12,9,3,0.922811,iid,0.8,1,0.404962,0.086951
ER(0.5),12,9,3,0.922811,iid,0.8,2,0.433676,0.106798
ER(0.5),12,9,3,0.922811,iid,0.8,3,0.275691,0.117029
ER(0.5),12,9,3,0.922811,iid,0.8,4,0.295583,0.086976
ER(0.5),12,9,3,0.922811,iid,0.8,5,0.353095,0.059492
ER(0.5),12,10,1,0.867052,exact,0.0,0,0.025435,0.015064
ER(0.5),12,10,1,0.867052,samp10,0.0,1,0.018426,0.015064
ER(0.5),12,10,1,0.867052,iid,0.05,1,0.107792,0.015064
ER(0.5),12,10,1,0.867052,iid,0.05,2,0.107792,0.015064
ER(0.5),12,10,1,0.867052,iid,0.05,3,0.076713,0.015064
ER(0.5),12,10,1,0.867052,iid,0.05,4,0.107792,0.015064
ER(0.5),12,10,1,0.867052,iid,0.05,5,0.107792,0.015064
ER(0.5),12,10,1,0.867052,iid,0.1,1,0.107792,0.005444
ER(0.5),12,10,1,0.867052,iid,0.1,2,0.107792,0.005444
ER(0.5),12,10,1,0.867052,iid,0.1,3,0.107792,0.005444
ER(0.5),12,10,1,0.867052,iid,0.1,4,0.107792,0.010223
ER(0.5),12,10,1,0.867052,iid,0.1,5,0.107792,0.002782
ER(0.5),12,10,1,0.867052,iid,0.2,1,0.107792,0.027389
ER(0.5),12,10,1,0.867052,iid,0.2,2,0.100497,0.001985
ER(0.5),12,10,1,0.867052,iid,0.2,3,0.107792,0.005444
ER(0.5),12,10,1,0.867052,iid,0.2,4,0.107792,0.002782
ER(0.5),12,10,1,0.867052,iid,0.2,5,0.280111,0.002782
ER(0.5),12,10,1,0.867052,iid,0.4,1,0.313466,0.001405
ER(0.5),12,10,1,0.867052,iid,0.4,2,0.317408,0.001405
ER(0.5),12,10,1,0.867052,iid,0.4,3,0.107792,0.011461
ER(0.5),12,10,1,0.867052,iid,0.4,4,0.192543,0.005859
ER(0.5),12,10,1,0.867052,iid,0.4,5,0.181078,0.107792
ER(0.5),12,10,1,0.867052,iid,0.8,1,0.3378,0.182035
ER(0.5),12,10,1,0.867052,iid,0.8,2,0.107792,0.019948
ER(0.5),12,10,1,0.867052,iid,0.8,3,0.308811,0.00882
ER(0.5),12,10,1,0.867052,iid,0.8,4,0.294057,0.037513
ER(0.5),12,10,1,0.867052,iid,0.8,5,0.16562,0.008939
ER(0.5),12,10,3,0.93713,exact,0.0,0,0.063827,0.036327
ER(0.5),12,10,3,0.93713,samp10,0.0,1,0.068028,0.036327
ER(0.5),12,10,3,0.93713,iid,0.05,1,0.167324,0.023547
ER(0.5),12,10,3,0.93713,iid,0.05,2,0.169157,0.023547
ER(0.5),12,10,3,0.93713,iid,0.05,3,0.156287,0.023547
ER(0.5),12,10,3,0.93713,iid,0.05,4,0.183438,0.023547
ER(0.5),12,10,3,0.93713,iid,0.05,5,0.157508,0.027445
ER(0.5),12,10,3,0.93713,iid,0.1,1,0.180766,0.054202
ER(0.5),12,10,3,0.93713,iid,0.1,2,0.200311,0.006785
ER(0.5),12,10,3,0.93713,iid,0.1,3,0.173202,0.023547
ER(0.5),12,10,3,0.93713,iid,0.1,4,0.2274,0.011268
ER(0.5),12,10,3,0.93713,iid,0.1,5,0.183438,0.006785
ER(0.5),12,10,3,0.93713,iid,0.2,1,0.183438,0.048953
ER(0.5),12,10,3,0.93713,iid,0.2,2,0.341931,0.01822
ER(0.5),12,10,3,0.93713,iid,0.2,3,0.283903,0.01822
ER(0.5),12,10,3,0.93713,iid,0.2,4,0.200311,0.01822
ER(0.5),12,10,3,0.93713,iid,0.2,5,0.233274,0.022133
ER(0.5),12,10,3,0.93713,iid,0.4,1,0.206709,0.01822
ER(0.5),12,10,3,0.93713,iid,0.4,2,0.327179,0.019171
ER(0.5),12,10,3,0.93713,iid,0.4,3,0.183438,0.01822
ER(0.5),12,10,3,0.93713,iid,0.4,4,0.295911,0.037457
ER(0.5),12,10,3,0.93713,iid,0.4,5,0.211804,0.020808
ER(0.5),12,10,3,0.93713,iid,0.8,1,0.254652,0.257703
ER(0.5),12,10,3,0.93713,iid,0.8,2,0.287677,0.049792
ER(0.5),12,10,3,0.93713,iid,0.8,3,0.266376,0.072943
ER(0.5),12,10,3,0.93713,iid,0.8,4,0.255551,0.223864
ER(0.5),12,10,3,0.93713,iid,0.8,5,0.228498,0.046205
ER(0.25),12,1,1,0.763325,exact,0.0,0,0.031585,0.062813
ER(0.25),12,1,1,0.763325,samp10,0.0,1,0.015327,0.02333
ER(0.25),12,1,1,0.763325,iid,0.05,1,0.186402,0.018503
ER(0.25),12,1,1,0.763325,iid,0.05,2,0.186402,0.02333
ER(0.25),12,1,1,0.763325,iid,0.05,3,0.187639,0.018655
ER(0.25),12,1,1,0.763325,iid,0.05,4,0.187639,0.02333
ER(0.25),12,1,1,0.763325,iid,0.05,5,0.101019,0.034069
ER(0.25),12,1,1,0.763325,iid,0.1,1,0.192502,0.006431
ER(0.25),12,1,1,0.763325,iid,0.1,2,0.239756,0.002515
ER(0.25),12,1,1,0.763325,iid,0.1,3,0.150587,0.004098
ER(0.25),12,1,1,0.763325,iid,0.1,4,0.186402,0.011176
ER(0.25),12,1,1,0.763325,iid,0.1,5,0.186402,0.011176
ER(0.25),12,1,1,0.763325,iid,0.2,1,0.186402,0.039489
ER(0.25),12,1,1,0.763325,iid,0.2,2,0.186402,0.004111
ER(0.25),12,1,1,0.763325,iid,0.2,3,0.12666,0.025129
ER(0.25),12,1,1,0.763325,iid,0.2,4,0.197354,0.010501
ER(0.25),12,1,1,0.763325,iid,0.2,5,0.186402,0.017159
ER(0.25),12,1,1,0.763325,iid,0.4,1,0.190676,0.02375
ER(0.25),12,1,1,0.763325,iid,0.4,2,0.162779,0.044769
ER(0.25),12,1,1,0.763325,iid,0.4,3,0.218612,0.041989
ER(0.25),12,1,1,0.763325,iid,0.4,4,0.207977,0.089076
ER(0.25),12,1,1,0.763325,iid,0.4,5,0.186402,0.042877
ER(0.25),12,1,1,0.763325,iid,0.8,1,0.159691,0.387742
ER(0.25),12,1,1,0.763325,iid,0.8,2,0.186402,0.041919
ER(0.25),12,1,1,0.763325,iid,0.8,3,0.256145,0.066891
ER(0.25),12,1,1,0.763325,iid,0.8,4,0.186402,0.064538
ER(0.25),12,1,1,0.763325,iid,0.8,5,0.243327,0.04354
ER(0.25),12,1,3,0.86719,exact,0.0,0,0.079051,0.03499
ER(0.25),12,1,3,0.86719,samp10,0.0,1,0.043155,0.023687
ER(0.25),12,1,3,0.86719,iid,0.05,1,0.175209,0.049204
ER(0.25),12,1,3,0.86719,iid,0.05,2,0.28831,0.049204
ER(0.25),12,1,3,0.86719,iid,0.05,3,0.308366,0.023687
ER(0.25),12,1,3,0.86719,iid,0.05,4,0.272468,0.03499
ER(0.25),12,1,3,0.86719,iid,0.05,5,0.269021,0.083195
ER(0.25),12,1,3,0.86719,iid,0.1,1,0.292347,0.046637
ER(0.25),12,1,3,0.86719,iid,0.1,2,0.262858,0.036632
ER(0.25),12,1,3,0.86719,iid,0.1,3,0.276708,0.05878
ER(0.25),12,1,3,0.86719,iid,0.1,4,0.292347,0.036632
ER(0.25),12,1,3,0.86719,iid,0.1,5,0.281833,0.022106
ER(0.25),12,1,3,0.86719,iid,0.2,1,0.282122,0.060765
ER(0.25),12,1,3,0.86719,iid,0.2,2,0.271574,0.038606
ER(0.25),12,1,3,0.86719,iid,0.2,3,0.282805,0.036632
ER(0.25),12,1,3,0.86719,iid,0.2,4,0.284808,0.052368
ER(0.25),12,1,3,0.86719,iid,0.2,5,0.352162,0.067911
ER(0.25),12,1,3,0.86719,iid,0.4,1,0.246764,0.023288
ER(0.25),12,1,3,0.86719,iid,0.4,2,0.307198,0.063334
ER(0.25),12,1,3,0.86719,iid,0.4,3,0.238582,0.045677
ER(0.25),12,1,3,0.86719,iid,0.4,4,0.298106,0.130903
ER(0.25),12,1,3,0.86719,iid,0.4,5,0.292347,0.095037
ER(0.25),12,1,3,0.86719,iid,0.8,1,0.252931,0.28346
ER(0.25),12,1,3,0.86719,iid,0.8,2,0.297606,0.213005
ER(0.25),12,1,3,0.86719,iid,0.8,3,0.283817,0.045968
ER(0.25),12,1,3,0.86719,iid,0.8,4,0.349876,0.081138
ER(0.25),12,1,3,0.86719,iid,0.8,5,0.353167,0.092778
ER(0.25),12,2,1,0.800817,exact,0.0,0,0.030093,0.119521
ER(0.25),12,2,1,0.800817,samp10,0.0,1,0.020778,0.049942
ER(0.25),12,2,1,0.800817,iid,0.05,1,0.114003,0.025348
ER(0.25),12,2,1,0.800817,iid,0.05,2,0.077314,0.01651
ER(0.25),12,2,1,0.800817,iid,0.05,3,0.093886,0.023573
ER(0.25),12,2,1,0.800817,iid,0.05,4,0.078653,0.018453
ER(0.25),12,2,1,0.800817,iid,0.05,5,0.134873,0.018453
ER(0.25),12,2,1,0.800817,iid,0.1,1,0.193674,0.008962
ER(0.25),12,2,1,0.800817,iid,0.1,2,0.193674,0.013715
ER(0.25),12,2,1,0.800817,iid,0.1,3,0.169674,0.033126
ER(0.25),12,2,1,0.800817,iid,0.1,4,0.150543,0.012585
ER(0.25),12,2,1,0.800817,iid,0.1,5,0.193674,0.005565
ER(0.25),12,2,1,0.800817,iid,0.2,1,0.193674,0.019674
ER(0.25),12,2,1,0.800817,iid,0.2,2,0.193674,0.0123
ER(0.25),12,2,1,0.800817,iid,0.2,3,0.243446,0.028306
ER(0.25),12,2,1,0.800817,iid,0.2,4,0.193674,0.014322
ER(0.25),12,2,1,0.800817,iid,0.2,5,0.193674,0.010504
ER(0.25),12,2,1,0.800817,iid,0.4,1,0.193674,0.027882
ER(0.25),12,2,1,0.800817,iid,0.4,2,0.181888,0.017572
ER(0.25),12,2,1,0.800817,iid,0.4,3,0.193674,0.070222
ER(0.25),12,2,1,0.800817,iid,0.4,4,0.193674,0.045701
ER(0.25),12,2,1,0.800817,iid,0.4,5,0.217816,0.049826
ER(0.25),12,2,1,0.800817,iid,0.8,1,0.191824,0.099148
ER(0.25),12,2,1,0.800817,iid,0.8,2,0.185288,0.049616
ER(0.25),12,2,1,0.800817,iid,0.8,3,0.18444,0.108378
ER(0.25),12,2,1,0.800817,iid,0.8,4,0.193674,0.101914
ER(0.25),12,2,1,0.800817,iid,0.8,5,0.349705,0.001438
ER(0.25),12,2,3,0.902946,exact,0.0,0,0.068025,0.057341
ER(0.25),12,2,3,0.902946,samp10,0.0,1,0.06311,0.028579
ER(0.25),12,2,3,0.902946,iid,0.05,1,0.281527,0.046606
ER(0.25),12,2,3,0.902946,iid,0.05,2,0.271386,0.029635
ER(0.25),12,2,3,0.902946,iid,0.05,3,0.272912,0.046606
ER(0.25),12,2,3,0.902946,iid,0.05,4,0.272912,0.04669
ER(0.25),12,2,3,0.902946,iid,0.05,5,0.294106,0.028579
ER(0.25),12,2,3,0.902946,iid,0.1,1,0.286945,0.044829
ER(0.25),12,2,3,0.902946,iid,0.1,2,0.286945,0.04381
ER(0.25),12,2,3,0.902946,iid,0.1,3,0.248381,0.04079
ER(0.25),12,2,3,0.902946,iid,0.1,4,0.289589,0.016647
ER(0.25),12,2,3,0.902946,iid,0.1,5,0.293696,0.04381
ER(0.25),12,2,3,0.902946,iid,0.2,1,0.297936,0.027801
ER(0.25),12,2,3,0.902946,iid,0.2,2,0.278185,0.038414
ER(0.25),12,2,3,0.902946,iid,0.2,3,0.30714,0.055535
ER(0.25),12,2,3,0.902946,iid,0.2,4,0.286945,0.052378
ER(0.25),12,2,3,0.902946,iid,0.2,5,0.286945,0.011839
ER(0.25),12,2,3,0.902946,iid,0.4,1,0.297936,0.073228
ER(0.25),12,2,3,0.902946,iid,0.4,2,0.259091,0.068851
ER(0.25),12,2,3,0.902946,iid,0.4,3,0.315107,0.045713
ER(0.25),12,2,3,0.902946,iid,0.4,4,0.387317,0.075413
ER(0.25),12,2,3,0.902946,iid,0.4,5,0.363515,0.084764
ER(0.25),12,2,3,0.902946,iid,0.8,1,0.287625,0.109752
ER(0.25),12,2,3,0.902946,iid,0.8,2,0.268599,0.008764
ER(0.25),12,2,3,0.902946,iid,0.8,3,0.280671,0.140474
ER(0.25),12,2,3,0.902946,iid,0.8,4,0.315495,0.213551
ER(0.25),12,2,3,0.902946,iid,0.8,5,0.371029,0.403507
ER(0.25),12,3,1,0.74323,exact,0.0,0,0.037767,0.083595
ER(0.25),12,3,1,0.74323,samp10,0.0,1,0.020874,0.029512
ER(0.25),12,3,1,0.74323,iid,0.05,1,0.214242,0.011512
ER(0.25),12,3,1,0.74323,iid,0.05,2,0.089857,0.011512
ER(0.25),12,3,1,0.74323,iid,0.05,3,0.215957,0.039119
ER(0.25),12,3,1,0.74323,iid,0.05,4,0.196496,0.024101
ER(0.25),12,3,1,0.74323,iid,0.05,5,0.114199,0.017295
ER(0.25),12,3,1,0.74323,iid,0.1,1,0.207516,0.010636
ER(0.25),12,3,1,0.74323,iid,0.1,2,0.218536,0.008031
ER(0.25),12,3,1,0.74323,iid,0.1,3,0.207516,0.017295
ER(0.25),12,3,1,0.74323,iid,0.1,4,0.210961,0.023929
ER(0.25),12,3,1,0.74323,iid,0.1,5,0.24029,0.019883
ER(0.25),12,3,1,0.74323,iid,0.2,1,0.194224,0.066043
ER(0.25),12,3,1,0.74323,iid,0.2,2,0.207516,0.020641
ER(0.25),12,3,1,0.74323,iid,0.2,3,0.241495,0.020641
ER(0.25),12,3,1,0.74323,iid,0.2,4,0.162841,0.008031
ER(0.25),12,3,1,0.74323,iid,0.2,5,0.203205,0.026529
ER(0.25),12,3,1,0.74323,iid,0.4,1,0.207516,0.056304
ER(0.25),12,3,1,0.74323,iid,0.4,2,0.220337,0.098075
ER(0.25),12,3,1,0.74323,iid,0.4,3,0.192197,0.119044
ER(0.25),12,3,1,0.74323,iid,0.4,4,0.219727,0.022742
ER(0.25),12,3,1,0.74323,iid,0.4,5,0.195294,0.037204
ER(0.25),12,3,1,0.74323,iid,0.8,1,0.203205,0.089673
ER(0.25),12,3,1,0.74323,iid,0.8,2,0.203205,0.047599
ER(0.25),12,3,1,0.74323,iid,0.8,3,0.224168,0.063038
ER(0.25),12,3,1,0.74323,iid,0.8,4,0.207516,0.090325
ER(0.25),12,3,1,0.74323,iid,0.8,5,0.207516,0.395399
ER(0.25),12,3,3,0.888638,exact,0.0,0,0.101721,0.053773
ER(0.25),12,3,3,0.888638,samp10,0.0,1,0.100919,0.053773
ER(0.25),12,3,3,0.888638,iid,0.05,1,0.357496,0.033548
ER(0.25),12,3,3,0.888638,iid,0.05,2,0.195638,0.070427
ER(0.25),12,3,3,0.888638,iid,0.05,3,0.243368,0.059842
ER(0.25),12,3,3,0.888638,iid,0.05,4,0.376322,0.033548
ER(0.25),12,3,3,0.888638,iid,0.05,5,0.313744,0.059842
ER(0.25),12,3,3,0.888638,iid,0.1,1,0.354464,0.018884
ER(0.25),12,3,3,0.888638,iid,0.1,2,0.355055,0.057453
ER(0.25),12,3,3,0.888638,iid,0.1,3,0.354464,0.130863
ER(0.25),12,3,3,0.888638,iid,0.1,4,0.360471,0.053272
ER(0.25),12,3,3,0.888638,iid,0.1,5,0.357321,0.057453
ER(0.25),12,3,3,0.888638,iid,0.2,1,0.319791,0.116951
ER(0.25),12,3,3,0.888638,iid,0.2,2,0.345124,0.060672
ER(0.25),12,3,3,0.888638,iid,0.2,3,0.365296,0.087284
ER(0.25),12,3,3,0.888638,iid,0.2,4,0.347219,0.105695
ER(0.25),12,3,3,0.888638,iid,0.2,5,0.282617,0.088414
ER(0.25),12,3,3,0.888638,iid,0.4,1,0.345189,0.110198
ER(0.25),12,3,3,0.888638,iid,0.4,2,0.354464,0.165932
ER(0.25),12,3,3,0.888638,iid,0.4,3,0.328388,0.401748
ER(0.25),12,3,3,0.888638,iid,0.4,4,0.389605,0.12278
ER(0.25),12,3,3,0.888638,iid,0.4,5,0.341733,0.135216
ER(0.25),12,3,3,0.888638,iid,0.8,1,0.397703,0.153246
ER(0.25),12,3,3,0.888638,iid,0.8,2,0.350726,0.087739
ER(0.25),12,3,3,0.888638,iid,0.8,3,0.311598,0.18715
ER(0.25),12,3,3,0.888638,iid,0.8,4,0.354464,0.100468
ER(0.25),12,3,3,0.888638,iid,0.8,5,0.285788,0.173645
ER(0.25),12,4,1,0.769267,exact,0.0,0,0.030199,0.060661
ER(0.25),12,4,1,0.769267,samp10,0.0,1,0.039428,0.045124
ER(0.25),12,4,1,0.769267,iid,0.05,1,0.269267,0.029741
ER(0.25),12,4,1,0.769267,iid,0.05,2,0.288241,0.016253
ER(0.25),12,4,1,0.769267,iid,0.05,3,0.269267,0.022568
ER(0.25),12,4,1,0.769267,iid,0.05,4,0.211634,0.008351
ER(0.25),12,4,1,0.769267,iid,0.05,5,0.127929,0.008198
ER(0.25),12,4,1,0.769267,iid,0.1,1,0.191957,0.011385
ER(0.25),12,4,1,0.769267,iid,0.1,2,0.269267,0.010872
ER(0.25),12,4,1,0.769267,iid,0.1,3,0.269267,0.008198
ER(0.25),12,4,1,0.769267,iid,0.1,4,0.04847,0.012548
ER(0.25),12,4,1,0.769267,iid,0.1,5,0.250293,0.011385
ER(0.25),12,4,1,0.769267,iid,0.2,1,0.257103,0.045124
ER(0.25),12,4,1,0.769267,iid,0.2,2,0.290264,0.048311
ER(0.25),12,4,1,0.769267,iid,0.2,3,0.258091,0.011385
ER(0.25),12,4,1,0.769267,iid,0.2,4,0.258091,0.014716
ER(0.25),12,4,1,0.769267,iid,0.2,5,0.324731,0.063877
ER(0.25),12,4,1,0.769267,iid,0.4,1,0.269267,0.05452
ER(0.25),12,4,1,0.769267,iid,0.4,2,0.226892,0.069626
ER(0.25),12,4,1,0.769267,iid,0.4,3,0.302505,0.107376
ER(0.25),12,4,1,0.769267,iid,0.4,4,0.341071,0.071981
ER(0.25),12,4,1,0.769267,iid,0.4,5,0.269267,0.113912
ER(0.25),12,4,1,0.769267,iid,0.8,1,0.259666,0.08276
ER(0.25),12,4,1,0.769267,iid,0.8,2,0.269267,0.147051
ER(0.25),12,4,1,0.769267,iid,0.8,3,0.264449,0.161683
ER(0.25),12,4,1,0.769267,iid,0.8,4,0.25206,0.040496
ER(0.25),12,4,1,0.769267,iid,0.8,5,0.237264,0.230767
ER(0.25),12,4,3,0.856305,exact,0.0,0,0.052678,0.021567
ER(0.25),12,4,3,0.856305,samp10,0.0,1,0.058082,0.021567
ER(0.25),12,4,3,0.856305,iid,0.05,1,0.220183,0.041851
ER(0.25),12,4,3,0.856305,iid,0.05,2,0.357753,0.021567
ER(0.25),12,4,3,0.856305,iid,0.05,3,0.040155,0.021567
ER(0.25),12,4,3,0.856305,iid,0.05,4,0.309627,0.012291
ER(0.25),12,4,3,0.856305,iid,0.05,5,0.288137,0.015633
ER(0.25),12,4,3,0.856305,iid,0.1,1,0.281082,0.022939
ER(0.25),12,4,3,0.856305,iid,0.1,2,0.348971,0.041851
ER(0.25),12,4,3,0.856305,iid,0.1,3,0.362745,0.047683
ER(0.25),12,4,3,0.856305,iid,0.1,4,0.363219,0.022939
ER(0.25),12,4,3,0.856305,iid,0.1,5,0.315465,0.03403
ER(0.25),12,4,3,0.856305,iid,0.2,1,0.36464,0.048321
ER(0.25),12,4,3,0.856305,iid,0.2,2,0.266338,0.03403
ER(0.25),12,4,3,0.856305,iid,0.2,3,0.357753,0.02895
ER(0.25),12,4,3,0.856305,iid,0.2,4,0.369682,0.062439
ER(0.25),12,4,3,0.856305,iid,0.2,5,0.26108,0.171133
ER(0.25),12,4,3,0.856305,iid,0.4,1,0.337978,0.069574
ER(0.25),12,4,3,0.856305,iid,0.4,2,0.36464,0.109917
ER(0.25),12,4,3,0.856305,iid,0.4,3,0.355605,0.061746
ER(0.25),12,4,3,0.856305,iid,0.4,4,0.361792,0.137144
ER(0.25),12,4,3,0.856305,iid,0.4,5,0.36464,0.107822
ER(0.25),12,4,3,0.856305,iid,0.8,1,0.359769,0.176365
ER(0.25),12,4,3,0.856305,iid,0.8,2,0.30987,0.171571
